Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL4068896,,None,509.39,2,6.8,BLU9931,C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,IC50,'=',14,nM,7.85,,,UO_0000065,15.42,0.31,1.05,9.2,1,CHEMBL4255755,Inhibition of FGFR4 (388 to 802 residues) (unknown origin) using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4251697,1,Scientific Literature,ACS Med Chem Lett,2018,None,,,,14
CHEMBL3893959,,None,395.42,0,2.56,11b,COCCOc1cc(NC(=O)N2CCCCc3ccc(C=O)nc32)ncc1C#N,IC50,'=',175,nM,6.76,,,UO_0000065,17.09,0.32,4.2,5.75,1,CHEMBL4255755,Inhibition of FGFR4 (388 to 802 residues) (unknown origin) using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4251697,1,Scientific Literature,ACS Med Chem Lett,2018,None,,,,175
CHEMBL3946945,,None,316.75,0,2.93,6c,O=Cc1ccc2c(n1)N(C(=O)Nc1ccc(Cl)cn1)CCC2,IC50,'=',916,nM,6.04,,,UO_0000065,19.06,0.37,3.11,8.03,0,CHEMBL4255756,Inhibition of TEL-fused FGFR4 cytoplasmic/juxta membrane domain (unknown origin) expressed in mouse Ba/F3 cells assessed as reduction in FGFR4 autophosphorylation after 1 hr by ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4251697,1,Scientific Literature,ACS Med Chem Lett,2018,None,,,,916
CHEMBL3786167,,None,508.6,1,3.25,28,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(OC[C@@H]5CCCO5)c4F)c4c(N)ncnc43)C2)CC1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3789988,Inhibition of FGFR4 (unknown origin) in presence of [gamma33P]ATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3785066,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,10
CHEMBL4085712,,None,448.47,0,3.38,10,C=CC(=O)N[C@H]1CCCC[C@H]1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1,IC50,'=',1200,nM,5.92,,,UO_0000065,13.2,0.25,2.54,6.26,0,CHEMBL4018310,Inhibition of recombinant human N-terminal His-tagged FGFR4 cytoplasmic domain (781 to 133 residues) expressed in baculovirus expression system using tyr 04 peptide as substrate measured within 90 mins by Z-LYTE assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4017480,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,,1200
CHEMBL3908877,,None,426.91,0,3.13,294,COc1cc(OC)cc(N(CCN)c2ccc3ncc(-c4cn[nH]c4)nc3c2)c1.Cl,IC50,'=',20.42,nM,7.69,,,UO_0000065,19.7,0.36,4.56,7.53,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.69
CHEMBL3827178,,None,522.44,2,5.7,(R)-21c,C[C@@H](Oc1ccc2[nH]nc(-c3nc4cc(N5CCN(C)CC5)ccc4[nH]3)c2c1)c1c(Cl)cncc1Cl,IC50,'=',6.1,nM,8.21,,,UO_0000065,15.72,0.31,2.51,9.56,0,CHEMBL3830174,Inhibition of recombinant human FGFR4 using poly (Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3972276,,None,410.43,0,1.7,43,COCCNc1cc(NC(=O)N2CCCc3cc(CO)c(C=O)nc32)ncc1C#N,IC50,'=',13,nM,7.89,,,UO_0000065,19.21,0.36,6.19,5.61,0,CHEMBL4723294,Inhibition of FGFR4 in mouse BAF3 cells assessed as reduction in cell viability incubated for 2 days by cell proliferation assay,B,BAO_0000219,cell-based format,Mus musculus,None,None,BaF3,None,,,,CHEMBL3839,Fibroblast growth factor receptor 4,Mus musculus,SINGLE PROTEIN,CHEMBL4715854,1,Scientific Literature,J Med Chem,2020,None,TIME = 48.0 hr,INHIBITOR,,13
CHEMBL3916036,,None,423.43,0,1.81,58,N#Cc1cnc(NC(=O)N2CCCc3cc(CO)c(C=O)nc32)cc1O[C@H]1CCOC1,IC50,'=',36,nM,7.44,,,UO_0000065,17.58,0.33,5.63,5.41,0,CHEMBL4723294,Inhibition of FGFR4 in mouse BAF3 cells assessed as reduction in cell viability incubated for 2 days by cell proliferation assay,B,BAO_0000219,cell-based format,Mus musculus,None,None,BaF3,None,,,,CHEMBL3839,Fibroblast growth factor receptor 4,Mus musculus,SINGLE PROTEIN,CHEMBL4715854,1,Scientific Literature,J Med Chem,2020,None,TIME = 48.0 hr,INHIBITOR,,36
CHEMBL3953738,,None,321.34,0,2.45,33,Cc1cc2c(nc1C=O)N(C(=O)Nc1ccc(C#N)cn1)CCC2,IC50,'=',78,nM,7.11,,,UO_0000065,22.12,0.4,4.66,7.18,0,CHEMBL4723295,Inhibition of FGFR4 in mouse BAF3 cells assessed as decrease in FGFR4 phosphorylation incubated for 40 mins,B,BAO_0000219,cell-based format,Mus musculus,None,None,BaF3,None,,,,CHEMBL3839,Fibroblast growth factor receptor 4,Mus musculus,SINGLE PROTEIN,CHEMBL4715854,1,Scientific Literature,J Med Chem,2020,None,TIME = 0.6667 hr,INHIBITOR,,78
CHEMBL5082646,,None,476.53,0,4.75,9g,COc1cc(OC)cc(-c2cnc(NC(=O)N3CCCc4ccc(C=O)nc43)cc2OC(C)C)c1,IC50,'=',34.9,nM,7.46,,,UO_0000065,15.65,0.29,2.71,7.25,0,CHEMBL5048527,Inhibition of FGFR4 (unknown origin) using Tyr 04 peptide substrate measured after 2 hrs by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5046271,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,34.9
CHEMBL5084777,,None,457.49,0,3.09,9w,COCCOc1cc(NC(=O)N2CCCc3ccc(C=O)nc32)ncc1C#Cc1cccnc1,IC50,'=',4.9,nM,8.31,,,UO_0000065,18.16,0.33,5.22,7.8,0,CHEMBL5048527,Inhibition of FGFR4 (unknown origin) using Tyr 04 peptide substrate measured after 2 hrs by FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5046271,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,4.9
CHEMBL3896282,,None,351.37,0,2.54,10b,CC(C)Oc1cc(NC(=O)N2CCc3ccc(C=O)nc32)ncc1C#N,IC50,'=',1.1,nM,8.96,,,UO_0000065,25.5,0.47,6.42,8.28,1,CHEMBL4255755,Inhibition of FGFR4 (388 to 802 residues) (unknown origin) using 5-Fluo-Ahx-KKKKEEIYFFFG-NH2 as substrate after 60 mins by microfluidic mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4251697,1,Scientific Literature,ACS Med Chem Lett,2018,None,,,,1.1
CHEMBL5218776,,None,490.57,0,1.71,10q,COCCNc1cc(NC(=O)c2cn(C)c3cc(CN4CCN(C)CC4)c(C=O)nc23)ncc1C#N,IC50,'=',14,nM,7.85,,,UO_0000065,16.01,0.3,6.14,6.12,0,CHEMBL5217749,Inhibition of N-terminal 6His-tagged FGFR4 (unknown origin) using Tyr04 peptide as substrate incubated for 1 hr in presence of ATP by FRET based Z'-LYTE assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5214988,1,Scientific Literature,J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,14
CHEMBL5282627,,None,538.57,2,5.28,6b,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)cc2)cn1,IC50,'=',374,nM,6.43,,,UO_0000065,11.93,0.23,1.15,7.17,0,CHEMBL5260280,Inhibition of recombinant His-tagged human FGFR4 (781 to 1338 residues) expressed in insect cells incubated for 1 hr by caliper mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Insect cell,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5257129,1,Scientific Literature,Bioorg Med Chem,2023,None,TIME = 1.0 hr,INHIBITOR,,374
CHEMBL4176454,,None,460.84,1,6.19,6r,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)cn1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL5260280,Inhibition of recombinant His-tagged human FGFR4 (781 to 1338 residues) expressed in insect cells incubated for 1 hr by caliper mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Insect cell,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5257129,1,Scientific Literature,Bioorg Med Chem,2023,None,TIME = 1.0 hr,,,
CHEMBL3582441,,None,501.57,1,3.48,16,O=C(O)CN1CCN(c2cc(-c3cnc4ccc(N5CCC[C@@H]5c5cccc(F)c5)nn34)ccn2)CC1,IC50,'=',5300,nM,5.28,,,UO_0000065,10.52,0.19,1.8,5.86,0,CHEMBL3583124,Inhibition of Tel-fused FGFR4 (unknown origin) expressed in mouse BA/F3 cells after 48 hrs by luciferase reporter gene assay in absence of recombinant mouse IL3,B,BAO_0000219,cell-based format,Homo sapiens,None,None,BaF3,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3580662,1,Scientific Literature,ACS Med Chem Lett,2015,CHEMBL3307634,,,,5.3
CHEMBL5283096,,None,484.53,0,3.44,35,CN1CCN(c2ccc(Nc3ncc4ccn(S(=O)(=O)c5cc(F)cc(F)c5)c4n3)cc2)CC1,IC50,'=',12.7,nM,7.9,,,UO_0000065,16.3,0.32,4.46,9.47,0,CHEMBL5239771,Inhibition of FGFR4 (unknown origin) using TK as substrate incubated for 1 hr in presence of biotin/ATP by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5236620,1,Scientific Literature,J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,12.7
CHEMBL5283646,,None,539.56,1,4.68,6h,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)nc2)cn1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL5260280,Inhibition of recombinant His-tagged human FGFR4 (781 to 1338 residues) expressed in insect cells incubated for 1 hr by caliper mobility shift assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Insect cell,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5257129,1,Scientific Literature,Bioorg Med Chem,2023,None,TIME = 1.0 hr,,,
CHEMBL4795133,,None,430.44,0,4.75,F-11,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cccc(OC)c3F)ccc12,IC50,'=',60,nM,7.22,,,UO_0000065,16.78,0.31,2.47,7.51,0,CHEMBL4738759,Inhibition of FGFR4 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4732234,1,Scientific Literature,Eur J Med Chem,2021,None,,INHIBITOR,,60
CHEMBL3651854,,None,591.78,2,6.24,20b,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4716849,Inhibition of FGFR4 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4715698,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,10
CHEMBL4740775,,None,505.36,1,4.77,6g,COc1cc(OC)c(Cl)c(COc2cnc(Nc3c(C)cccc3NC(=O)C3CO3)nc2)c1Cl,IC50,'=',670,nM,6.17,,,UO_0000065,12.22,0.25,1.4,5.76,0,CHEMBL4714828,Inhibition of recombinant human His-tagged FGFR4 (781 to 1338 residues) cytoplasmic domain expressed in baculovirus expression system using Tyr 04 peptide as substrate incubated for 1 hr in presence of ATP by Z'-LYTE assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4706732,1,Scientific Literature,ACS Med Chem Lett,2021,None,TIME = 1.0 hr,INHIBITOR,,0.67
CHEMBL4061083,,None,489.36,1,5.56,5,C=CC(=O)Nc1cccc(C)c1Nc1ncc(OCc2c(Cl)c(OC)cc(OC)c2Cl)cn1,IC50,'=',72,nM,7.14,,,UO_0000065,14.6,0.3,1.58,7.55,0,CHEMBL4714828,Inhibition of recombinant human His-tagged FGFR4 (781 to 1338 residues) cytoplasmic domain expressed in baculovirus expression system using Tyr 04 peptide as substrate incubated for 1 hr in presence of ATP by Z'-LYTE assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4706732,1,Scientific Literature,ACS Med Chem Lett,2021,None,TIME = 1.0 hr,INHIBITOR,,0.072
CHEMBL3908707,,None,460.58,0,4.53,757,COc1cc(OC)cc(N(CCN(C)C(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',19.5,nM,7.71,,,UO_0000065,16.74,0.31,3.18,11.25,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.71
CHEMBL3906938,,None,491.56,0,4.21,765,COc1cc(OC)cc(N(CC#Cc2ncccc2N)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',28.84,nM,7.54,,,UO_0000065,15.34,0.28,3.33,7.24,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.54
CHEMBL3964762,,None,526.99,1,4.26,767,COc1cc(OC)cc(N(CC#Cc2cc(Cl)nc(N)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',35.48,nM,7.45,,,UO_0000065,14.14,0.27,3.19,6.36,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.45
CHEMBL3906284,,None,431.56,0,3.57,775,[2H]C([2H])([2H])Oc1cc(OC([2H])([2H])[2H])cc(N(c2ccc3ncc(-c4cnn(C)c4)nc3c2)C([2H])([2H])C([2H])([2H])C([2H])([2H])O)c1,IC50,'=',12.59,nM,7.9,,,UO_0000065,18.83,0.35,4.33,9.24,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.9
CHEMBL3969405,,None,515.49,1,4.68,778,COc1cc(OC)cc(N(C[C@@H](OC(C)=O)C(F)(F)F)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',316.23,nM,6.5,,,UO_0000065,12.61,0.24,1.82,7.1,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.5
CHEMBL3969414,,None,501.51,2,5.15,781,COc1cc(OC)cc(N(C[C@H](O)C(F)(F)F)c2ccc3ncc(-c4cnn(C(C)C)c4)nc3c2)c1,IC50,'=',16.6,nM,7.78,,,UO_0000065,15.51,0.3,2.63,9.1,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.78
CHEMBL3966626,,None,441.92,0,3.18,405,COc1ccc(OC)c(N(CCO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,IC50,'=',257.04,nM,6.59,,,UO_0000065,16.25,0.3,3.41,7.7,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.59
CHEMBL3975986,,None,480.01,0,4.78,408,COCCc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6
CHEMBL3969824,,None,487.44,0,4.83,414,COc1ccc(Cl)c(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,IC50,'=',22.91,nM,7.64,,,UO_0000065,16.94,0.33,2.81,11.22,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.64
CHEMBL3947361,,None,497.04,0,4.49,452,COc1cc(OC)c(C)c(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,IC50,'=',15.49,nM,7.81,,,UO_0000065,16.96,0.31,3.32,10.1,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,7.81
CHEMBL3958708,,None,501.64,1,3.82,456,COc1cc(OC)cc(N(CCN2CCC(N(C)C)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',8.913,nM,8.05,,,UO_0000065,16.05,0.3,4.23,11.21,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,8.05
CHEMBL3940175,,None,468.99,0,4.17,137,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cn[nH]c4)nc3c2)c1.Cl,IC50,'=',7.586,nM,8.12,,,UO_0000065,18.77,0.35,3.95,9.21,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,8.12
CHEMBL3975295,,None,500.56,2,5.11,908,COc1cc(OC)cc(N(CC#Cc2cccc(C#N)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',323.59,nM,6.49,,,UO_0000065,12.97,0.23,1.38,7.28,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.49
CHEMBL3984841,,None,488.64,1,5.21,924,COc1cc(OC)cc(N(CC(NC(C)C)C(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,IC50,'=',134.9,nM,6.87,,,UO_0000065,14.06,0.26,1.66,8.88,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,6.87
CHEMBL4750525,,None,463.58,0,3.48,15,C=CC(=O)N1CCN(CCCn2cc(-c3cc(OC)cc(OC)c3)c3ccc(NC)nc32)CC1,IC50,'=',884,nM,6.05,,,UO_0000065,13.06,0.24,2.57,8.42,0,CHEMBL4677815,Inhibition of human FGFR4 using poly (Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4797818,,None,416.44,0,3.91,31,C=CC(=O)Nc1ccccc1Nc1ncc2c(-c3cc(OC)cc(OC)c3)n[nH]c2n1,IC50,'=',987,nM,6.01,,,UO_0000065,14.42,0.26,2.1,5.27,0,CHEMBL4677815,Inhibition of human FGFR4 using poly (Glu,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3893786,,None,511.07,1,5.23,521,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C(C)C)c4)nc3c2)c1.Cl,IC50,'=',3.802,nM,8.42,,,UO_0000065,17.74,0.33,3.19,10.89,0,CHEMBL3880340,Inhibition of human FGFR4 using Btn-Flt3 as substrate after 60 mins by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3879910,38,SureChEMBL Patent Bioactivity Data,,2014,None,,,,8.42
CHEMBL3908979,FGF401,2,506.57,1,1.48,4; FGF401,COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,IC50,'=',10,nM,8,,,UO_0000065,15.79,0.3,6.52,5.56,1,CHEMBL4714828,Inhibition of recombinant human His-tagged FGFR4 (781 to 1338 residues) cytoplasmic domain expressed in baculovirus expression system using Tyr 04 peptide as substrate incubated for 1 hr in presence of ATP by Z'-LYTE assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4706732,1,Scientific Literature,ACS Med Chem Lett,2021,None,TIME = 1.0 hr,INHIBITOR,,0.01
CHEMBL3923618,,None,350.3,0,3.29,9,O=Cc1ccc2c(n1)N(C(=O)Nc1ccc(C(F)(F)F)cn1)CCC2,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4723291,Inhibition of FGFR4 C552A mutant (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,P22455,C552A,CHEMBL3973,Fibroblast growth factor receptor 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4715854,1,Scientific Literature,J Med Chem,2020,None,,,,10
CHEMBL3904499,,None,431.4,0,3.11,45,COCCOc1cc(NC(=O)N2CCCc3cc(C(F)F)c(C=O)nc32)ncc1C#N,IC50,'=',22,nM,7.66,,,UO_0000065,17.75,0.34,4.55,6.52,0,CHEMBL4723294,Inhibition of FGFR4 in mouse BAF3 cells assessed as reduction in cell viability incubated for 2 days by cell proliferation assay,B,BAO_0000219,cell-based format,Mus musculus,None,None,BaF3,None,,,,CHEMBL3839,Fibroblast growth factor receptor 4,Mus musculus,SINGLE PROTEIN,CHEMBL4715854,1,Scientific Literature,J Med Chem,2020,None,TIME = 48.0 hr,INHIBITOR,,22
