Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL14762,SELICICLIB,2,354.46,0,3.2,2,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,IC50,'=',230,nM,6.64,,,UO_0000065,18.73,0.35,3.44,7.55,0,CHEMBL4348721,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4346699,1,Scientific Literature,Eur J Med Chem,2019,None,,,,230
CHEMBL4799242,,None,401.42,0,4.51,16a,COc1ccccc1-c1ccnc(Nc2ccc3c(C)c(C(C)=O)c(=O)oc3c2)n1,IC50,'=',6.5,nM,8.19,,,UO_0000065,20.4,0.37,3.68,8.68,0,CHEMBL4770562,Inhibition of CDK9/Cyclin T1 (unknown origin) preincubated for 20 mins followed by ATP addition and measured after 120 mins in presence of [33P-gamma] ATP by hotspot kinase assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765336,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr,INHIBITOR,,6.5
CHEMBL4800337,,None,456.5,0,4.34,29n,CC(=O)c1c(N2CCOCC2)c2ccc(Nc3nccc(-c4ccccc4C)n3)cc2oc1=O,IC50,'=',489,nM,6.31,,,UO_0000065,13.82,0.25,1.97,6.47,0,CHEMBL4770562,Inhibition of CDK9/Cyclin T1 (unknown origin) preincubated for 20 mins followed by ATP addition and measured after 120 mins in presence of [33P-gamma] ATP by hotspot kinase assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765336,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr,INHIBITOR,,489
CHEMBL4786572,,None,521.52,1,4.28,30l,COc1cc(F)ccc1-c1nc(Nc2ccc3c(N4CCCNCC4)c(C(C)=O)c(=O)oc3c2)ncc1F,IC50,'=',1.6,nM,8.8,,,UO_0000065,16.87,0.32,4.52,8.03,0,CHEMBL4770562,Inhibition of CDK9/Cyclin T1 (unknown origin) preincubated for 20 mins followed by ATP addition and measured after 120 mins in presence of [33P-gamma] ATP by hotspot kinase assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765336,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr,INHIBITOR,,1.6
CHEMBL3948451,,None,457.94,0,3.79,58,OCCNc1cc(-c2cnc(N3CCOCC3)c(NCc3cccc(F)c3)c2)c(Cl)cn1,IC50,'=',6917,nM,5.16,,,UO_0000065,11.27,0.22,1.37,6.25,0,CHEMBL3856555,Inhibition of recombinant human full length C-terminal His6-tagged CDK9/cyclin T1 expressed in baculovirus infected Sf21 insect cells using 5TAMRA-cdk7tide as substrate after 4.5 hrs by IMAP assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3856187,1,Scientific Literature,J Med Chem,2016,None,,,,6917
CHEMBL4552628,,None,425.89,0,3.66,27,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,IC50,'=',240,nM,6.62,,,UO_0000065,15.54,0.32,2.96,7.76,0,CHEMBL4479706,Inhibition of full-length recombinant human His-tagged CDK9/cyclin T1 expressed in baculovirus expression system by Adapta assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4477252,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,240
CHEMBL3092863,,None,498.54,0,1.74,3b,NCCOCCOCCOCCOc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1,IC50,'=',3700,nM,5.43,,,UO_0000065,10.9,0.21,3.69,4.03,0,CHEMBL3097756,Inhibition of human recombinant CDK9/cyclin T using YSPTSPSYSPTSPSYSPTSPSKKKK as substrate,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3091319,1,Scientific Literature,Eur J Med Chem,2013,None,,,,3.7
CHEMBL4875272,,None,346.39,0,2.87,32,Cc1n[nH]c2ncc(-c3cncc(N[C@@H](CO)c4ccccc4)n3)cc12,IC50,'=',6.57,nM,8.18,,,UO_0000065,23.62,0.43,5.31,8.21,0,CHEMBL4841253,Inhibition of CDK9/cyclin T1 (unknown origin) incubated for 2 hrs in presence of ATP by FRET based LANCE assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4840335,1,Scientific Literature,J Med Chem,2021,None,TIME = 2.0 hr,INHIBITOR,,6.57
CHEMBL4862568,,None,331.38,0,3.17,33,OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3c2)n1)c1ccccc1,IC50,'=',42.3,nM,7.37,,,UO_0000065,22.25,0.4,4.2,8.5,0,CHEMBL4841253,Inhibition of CDK9/cyclin T1 (unknown origin) incubated for 2 hrs in presence of ATP by FRET based LANCE assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4840335,1,Scientific Literature,J Med Chem,2021,None,TIME = 2.0 hr,INHIBITOR,,42.3
CHEMBL4786559,,None,513.09,1,4.88,9; NVP-2,COC[C@H](C)N[C@H]1CC[C@H](Nc2cc(-c3cccc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,IC50,'=',4.96,nM,8.3,,,UO_0000065,16.19,0.32,3.42,7.98,0,CHEMBL4841253,Inhibition of CDK9/cyclin T1 (unknown origin) incubated for 2 hrs in presence of ATP by FRET based LANCE assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4840335,1,Scientific Literature,J Med Chem,2021,None,TIME = 2.0 hr,INHIBITOR,,4.96
CHEMBL428690,ALVOCIDIB,3,401.85,0,3.3,Alvocidib,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,IC50,'=',20,nM,7.7,,,UO_0000065,19.16,0.38,4.4,8.18,1,CHEMBL4271327,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4270504,1,Scientific Literature,Eur J Med Chem,2017,None,,,,20
CHEMBL3301610,ABEMACICLIB,4,506.61,1,4.94,6; LY2835219,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,IC50,'=',57,nM,7.24,,,UO_0000065,14.3,0.27,2.3,9.66,0,CHEMBL4348721,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4346699,1,Scientific Literature,Eur J Med Chem,2019,None,,,,57
CHEMBL3263782,,None,412.43,1,5.41,23a,CCOP(=O)(CC)Oc1cc(Nc2cc(-c3cccc(N)c3)ncn2)ccc1C,IC50,'=',870,nM,6.06,,,UO_0000065,14.69,0.29,0.65,6.1,0,CHEMBL3267548,Inhibition of CDK9/CycT1 (unknown origin) using TAMRA-Rbtide and ATP as substrate after 1 hr,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3259517,1,Scientific Literature,J Med Chem,2014,None,,,,870
CHEMBL3263792,,None,446.45,1,5.4,26c,CCOP(=O)(Oc1cccc(Nc2cc(-c3cccc(N)c3)ncn2)c1)c1ccccc1,IC50,'=',5330,nM,5.27,,,UO_0000065,11.81,0.23,-0.13,5.31,0,CHEMBL3267548,Inhibition of CDK9/CycT1 (unknown origin) using TAMRA-Rbtide and ATP as substrate after 1 hr,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3259517,1,Scientific Literature,J Med Chem,2014,None,,,,5330
CHEMBL3263806,,None,428.43,0,4.73,40b,CCOP(=O)(OCC)C(O)c1cccc(Nc2cc(-c3cccc(N)c3)ncn2)c1,IC50,'=',1401,nM,5.85,,,UO_0000065,13.66,0.27,1.12,4.89,0,CHEMBL3267548,Inhibition of CDK9/CycT1 (unknown origin) using TAMRA-Rbtide and ATP as substrate after 1 hr,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3259517,1,Scientific Literature,J Med Chem,2014,None,,,,1401
CHEMBL3264111,,None,440.44,1,6.02,53b,CCCP(=O)(Cc1cccc(Nc2cc(-c3cccc([N+](=O)[O-])c3)ncn2)c1)OCC,IC50,'=',8056,nM,5.09,,,UO_0000065,11.57,0.22,-0.93,4.75,0,CHEMBL3267548,Inhibition of CDK9/CycT1 (unknown origin) using TAMRA-Rbtide and ATP as substrate after 1 hr,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3259517,1,Scientific Literature,J Med Chem,2014,None,,,,8056
CHEMBL3264113,,None,396.43,1,5.3,54a,CCOP(=O)(CC)Cc1cccc(Nc2cc(-c3cccc(N)c3)ncn2)c1,IC50,'=',327,nM,6.49,,,UO_0000065,16.36,0.32,1.19,7.2,0,CHEMBL3267548,Inhibition of CDK9/CycT1 (unknown origin) using TAMRA-Rbtide and ATP as substrate after 1 hr,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3259517,1,Scientific Literature,J Med Chem,2014,None,,,,327
CHEMBL3264122,,None,440.44,1,5.94,59,CCOP(=O)(CC)Cc1cc(Nc2cc(-c3cccc([N+](=O)[O-])c3)ncn2)ccc1C,IC50,'=',7022,nM,5.15,,,UO_0000065,11.7,0.23,-0.79,4.81,0,CHEMBL3267548,Inhibition of CDK9/CycT1 (unknown origin) using TAMRA-Rbtide and ATP as substrate after 1 hr,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3259517,1,Scientific Literature,J Med Chem,2014,None,,,,7022
CHEMBL3264155,,None,501.57,2,7.69,89,CCCP(=O)(Cc1cccc(Nc2cc(-c3cccc(OCc4ccccc4)c3)ncn2)c1)OCC,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3267548,Inhibition of CDK9/CycT1 (unknown origin) using TAMRA-Rbtide and ATP as substrate after 1 hr,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3259517,1,Scientific Literature,J Med Chem,2014,None,,,,10000
CHEMBL4797583,,None,472.5,0,4.04,29a,COc1ccccc1-c1ccnc(Nc2ccc3c(N4CCOCC4)c(C(C)=O)c(=O)oc3c2)n1,IC50,'=',3.1,nM,8.51,,,UO_0000065,18.01,0.33,4.47,7.97,0,CHEMBL4770562,Inhibition of CDK9/Cyclin T1 (unknown origin) preincubated for 20 mins followed by ATP addition and measured after 120 mins in presence of [33P-gamma] ATP by hotspot kinase assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765336,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr,INHIBITOR,,3.1
CHEMBL4796766,,None,524.94,1,4.83,30o,COc1cc(F)ccc1-c1nc(Nc2ccc3c(N4CCOCC4)c(C(C)=O)c(=O)oc3c2)ncc1Cl,IC50,'=',3.6,nM,8.44,,,UO_0000065,16.09,0.31,3.61,7.91,0,CHEMBL4770562,Inhibition of CDK9/Cyclin T1 (unknown origin) preincubated for 20 mins followed by ATP addition and measured after 120 mins in presence of [33P-gamma] ATP by hotspot kinase assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765336,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr,INHIBITOR,,3.6
CHEMBL2103840,DINACICLIB,3,396.5,0,2.28,Dinaciclib,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,IC50,'=',4,nM,8.4,,,UO_0000065,21.18,0.4,6.12,9.07,1,CHEMBL4124403,Inhibition of CDK9 (unknown origin) expressed in baculovirus infected Sf9 insect cells using histone H1 as substrate after 1 hr by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4118232,1,Scientific Literature,Bioorg Med Chem,2018,None,,,,4
CHEMBL522760,,None,424.82,0,4.29,11,COc1cccc2c(C3=C(c4cn(C)c5cc(Cl)c(F)cc45)C(=O)NC3=O)coc12,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL963384,Inhibition of CDK9/cyclin T1,B,BAO_0000223,protein complex format,None,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL1153825,1,Scientific Literature,J Med Chem,2009,None,,,,100
CHEMBL14762,SELICICLIB,2,354.46,0,3.2,Roscovitine,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,IC50,'=',1800,nM,5.75,,,UO_0000065,16.21,0.3,2.54,6.54,0,CHEMBL4684418,Inhibition of human full-length N-terminal GST/His6-tagged CDK9 (1 to 372 residues)/His6-tagged Cyclin-T1 (1 to 726 residues) expressed in sf9 cells using (YSPTSPS)2KK peptide as substrate in presence of [gamma33P]ATP,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4680175,1,Scientific Literature,Eur J Med Chem,2020,None,,INHIBITOR,,1.8
CHEMBL4209102,,None,457.51,0,4.29,45,COc1cc(F)ccc1-c1ccnc(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)n1,IC50,'=',122,nM,6.91,,,UO_0000065,15.11,0.3,2.62,6.52,0,CHEMBL4187421,Inhibition of N-terminal GST-HIS6 fusion protein tagged human full length CDK9 (M1 to F372 residues)/N-terminal GST-HIS6 fusion protein tagged human Cyclin-T1 (M1 to K726 residues) expressed in Sf9 cells at 10 uM using TAMRA-Rbtide substrate and ATP incubated for 1 hr by fluorescent polarization assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4184207,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,,,,122
CHEMBL5180851,,None,462.41,0,4.76,ZNL-04-105,CN1CCN(c2cccc(Nc3nc(N)c(C(=O)c4c(Cl)cccc4Cl)s3)c2)CC1,IC50,'=',30,nM,7.52,,,UO_0000065,16.27,0.34,2.76,10.1,0,CHEMBL5115862,Inhibition of human recombinant full length His-tagged CDK9/Cyclin T1 expressed in Baculovirus expression system by Adapta assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL5113411,1,Scientific Literature,Eur J Med Chem,2022,None,,INHIBITOR,,30
CHEMBL4741442,,None,402.27,0,1.42,5; ZK-304709,C[C@H](CO)Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1Br,IC50,'=',5,nM,8.3,,,UO_0000065,20.64,0.49,6.88,6.37,0,CHEMBL4701389,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4699469,1,Scientific Literature,J Med Chem,2020,None,,INHIBITOR,,5
CHEMBL14762,SELICICLIB,2,354.46,0,3.2,10,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,IC50,'=',230,nM,6.64,,,UO_0000065,18.73,0.35,3.44,7.55,1,CHEMBL4701389,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4699469,1,Scientific Literature,J Med Chem,2020,None,,INHIBITOR,,230
CHEMBL4068940,,None,265.32,0,2.62,4be,c1cnc2[nH]cc(-c3ccnc(N4CCCC4)n3)c2c1,IC50,'=',450,nM,6.35,,,UO_0000065,23.92,0.43,3.73,11,0,CHEMBL4032485,Inhibition of CDK9/cyclin T (unknown origin) using YSPTSPSYSPTSPSYSPTSPKKK as substrate after 30 mins in presence of [33P]-gamma-ATP,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4028900,1,Scientific Literature,J Med Chem,2017,None,,,,450
CHEMBL1077604,ROHITUKINE,None,305.33,0,1.29,1,Cc1cc(=O)c2c(O)cc(O)c([C@H]3CCN(C)C[C@H]3O)c2o1,IC50,'=',300,nM,6.52,,,UO_0000065,21.36,0.4,5.23,6.93,0,CHEMBL3830223,Inhibition of human Cdk9/T1 using YSPTSPSYSPTSPSYSPTSPKKK peptide as substrate after 30 mins by 33P-ATP filter-binding assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL3826966,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,,,,0.3
CHEMBL5090159,,None,336.36,0,2.79,25,Cc1nc(OCc2cc(C)on2)c2c(-c3ccnc(N)c3)c[nH]c2n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL5034572,Inhibition of CDK9 (unknown origin) by TR FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL5034005,1,Scientific Literature,J Med Chem,2021,None,,,,10
CHEMBL4752748,,None,427.52,0,3.69,21,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)CC4)c(F)cn2)C1,IC50,'=',10,nM,8,,,UO_0000065,18.71,0.35,4.31,9,0,CHEMBL4678925,Inhibition of CDK9 in human MCF7 cells assessed as reduction in RNA Polymerase 2 CTD phosphorylation at Ser2 residues measured after 6 hrs by immunofluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4673352,1,Scientific Literature,J Med Chem,2020,None,TIME = 6.0 hr,INHIBITOR,,0.01
CHEMBL4784363,,None,420.52,0,3.03,25,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(C#N)cn2)C1,IC50,'=',150,nM,6.82,,,UO_0000065,16.23,0.3,3.79,6.05,0,CHEMBL4678925,Inhibition of CDK9 in human MCF7 cells assessed as reduction in RNA Polymerase 2 CTD phosphorylation at Ser2 residues measured after 6 hrs by immunofluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4673352,1,Scientific Literature,J Med Chem,2020,None,TIME = 6.0 hr,INHIBITOR,,0.15
CHEMBL4786995,,None,429.95,0,3.96,15,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCCC4)c(Cl)cn2)C1,IC50,'=',92,nM,7.04,,,UO_0000065,16.37,0.32,3.08,7.91,0,CHEMBL4678925,Inhibition of CDK9 in human MCF7 cells assessed as reduction in RNA Polymerase 2 CTD phosphorylation at Ser2 residues measured after 6 hrs by immunofluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MCF7,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4673352,1,Scientific Literature,J Med Chem,2020,None,TIME = 6.0 hr,INHIBITOR,,0.092
CHEMBL495754,,None,365.57,1,5.71,3,CC(C)(C)c1cnc(CSc2cnc(NCC3CCCCC3)s2)o1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1002042,Inhibition of CDK9 in human HCT116 cells assessed as phosphor-ser2 level of RNA polymerase 2 after 16 hrs by high content cellular assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HCT-116,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1143434,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3308372,,,,10
CHEMBL496568,,None,366.56,0,4.4,5,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@@H](N)CC3)s2)o1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1002042,Inhibition of CDK9 in human HCT116 cells assessed as phosphor-ser2 level of RNA polymerase 2 after 16 hrs by high content cellular assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HCT-116,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1143434,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3308372,,,,10
CHEMBL3668489,,None,366.39,0,4.65,5,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(C(=O)O)CC3)cc12,IC50,'=',75,nM,7.12,,,UO_0000065,19.45,0.36,2.47,9.47,0,CHEMBL4836671,Inhibition of CDK9 (unknown origin) using Ulight-labeled substrate measured after 1.5 hrs by TR-FRET LANCE method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4834469,1,Scientific Literature,ACS Med Chem Lett,2021,None,TIME = 1.5 hr,INHIBITOR,,0.075
CHEMBL3668392,,None,401.46,0,3.43,2,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(S(C)(=O)=O)CC3)cc12,IC50,'=',43,nM,7.37,,,UO_0000065,18.35,0.36,3.94,9.78,0,CHEMBL4836671,Inhibition of CDK9 (unknown origin) using Ulight-labeled substrate measured after 1.5 hrs by TR-FRET LANCE method,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4834469,1,Scientific Literature,ACS Med Chem Lett,2021,None,TIME = 1.5 hr,INHIBITOR,,0.043
CHEMBL4781709,,None,429.48,0,3.41,29d,COc1ccccc1-c1ccnc(Nc2ccc3c(N4CCNCC4)cc(=O)oc3c2)n1,IC50,'=',25.3,nM,7.6,,,UO_0000065,17.69,0.32,4.19,8.21,0,CHEMBL4770562,Inhibition of CDK9/Cyclin T1 (unknown origin) preincubated for 20 mins followed by ATP addition and measured after 120 mins in presence of [33P-gamma] ATP by hotspot kinase assay,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4765336,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr,INHIBITOR,,25.3
CHEMBL4790806,,None,411.42,0,3.18,9c,Nc1nn2c(-c3ccc(F)cc3)ccnc2c1/N=N/c1ccc(S(N)(=O)=O)cc1,IC50,'>',12500,nM,,,,UO_0000065,,,,,0,CHEMBL4684418,Inhibition of human full-length N-terminal GST/His6-tagged CDK9 (1 to 372 residues)/His6-tagged Cyclin-T1 (1 to 726 residues) expressed in sf9 cells using (YSPTSPS)2KK peptide as substrate in presence of [gamma33P]ATP,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4680175,1,Scientific Literature,Eur J Med Chem,2020,None,,,,12.5
CHEMBL4753717,,None,624.83,2,5.66,B4,CN(C)CC/C=C/C(=O)Nc1ccc(C(=O)N2CCCC(C(=O)Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,IC50,'=',4.4,nM,8.36,,,UO_0000065,13.37,0.27,2.7,6.93,0,CHEMBL4739785,Inhibition of CDK9 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3116,Cyclin-dependent kinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4739712,38,SureChEMBL Patent Bioactivity Data,,2020,None,,INHIBITOR,,4.4
CHEMBL3301610,ABEMACICLIB,4,506.61,1,4.94,Abemaciclib,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,IC50,'=',57,nM,7.24,,,UO_0000065,14.3,0.27,2.3,9.66,0,CHEMBL4197055,Inhibition of human CDK9/Cyclin-T1,B,BAO_0000223,protein complex format,Homo sapiens,None,None,None,None,,,,CHEMBL2111389,CDK9/cyclin T1,Homo sapiens,PROTEIN COMPLEX,CHEMBL4196019,1,Scientific Literature,Eur J Med Chem,2018,None,,,,57
